label,CCD,Nitro A,Nitro B,Nitro C,Total Nitro,YNO A,YNO B,YNO C,YNO Total,SUMo I,SUNO II,SUNO III,Sumo Total,Amino acid number,Number of negative amino acids,Number of positive amino acids,Molecular weight,Theoretical pI,Number of carbon atoms,Number of hydrogen atoms,Number of nitrogen atoms,Number of oxygen atoms,Number of sulphur atoms,Instability Index,Aliphatic_index,Gravy,Composition of A,Composition of R,Composition of N,Composition of D,Composition of C,Composition of Q,Composition of E,Composition of G,Composition of H,Composition of I,Composition of L,Composition of K,Composition of M,Composition of F,Composition of P,Composition of S,Composition of T,Composition of W,Composition of Y,Composition of V
0,16,0,1,0,1,0,1,2,3,2,0,0,2,315,44,41,34814.7,6.58,1546,2433,441,452,12,34.8,84.35,-0.263,0.146031746,0.012698413,0.047619048,0.092063492,0.034920635,0.073015873,0.047619048,0.019047619,0.066666667,0.098412698,0.025396825,0.00952381,0.028571429,0.028571429,0.063492063,0.050793651,0.028571429,0.082539683,0.00952381,0.034920635
0,9,0,0,0,0,0,0,0,0,0,0,0,0,266,42,39,29881.1,5.95,1316,2129,373,401,9,34.14,88.27,-0.361,0.078947368,0.007518797,0.056390977,0.101503759,0.045112782,0.060150376,0.015037594,0.015037594,0.071428571,0.112781955,0.026315789,0.030075188,0.033834586,0.037593985,0.07518797,0.063909774,0.045112782,0.105263158,0.007518797,0.011278195
0,10,0,0,0,0,0,0,0,0,0,0,0,0,214,16,30,23997.1,10,1101,1751,297,291,6,46.13,100.28,-0.022,0.08411215,0.009345794,0.018691589,0.056074766,0.03271028,0.074766355,0.014018692,0.065420561,0.070093458,0.121495327,0.018691589,0.014018692,0.060747664,0.03271028,0.070093458,0.08411215,0.042056075,0.065420561,0.03271028,0.03271028
0,6,0,1,0,1,0,1,0,1,1,0,0,1,438,30,47,49723.6,9.39,2283,3595,607,592,22,44.53,111.53,0.293,0.079908676,0.029680365,0.025114155,0.043378995,0.047945205,0.04109589,0.034246575,0.089041096,0.0456621,0.118721461,0.020547945,0.034246575,0.050228311,0.029680365,0.061643836,0.075342466,0.04109589,0.077625571,0.02283105,0.03196347
0,6,0,1,0,1,0,0,0,0,1,0,0,1,150,21,18,16049.5,5.3,697,1165,197,218,8,38.75,104.47,0.129,0.053333333,0.026666667,0.04,0.1,0.02,0.126666667,0.006666667,0.086666667,0.046666667,0.073333333,0.026666667,0.006666667,0.026666667,0.026666667,0.073333333,0.066666667,0.053333333,0.126666667,0,0.013333333
0,3,0,0,0,0,0,0,0,0,0,0,0,0,112,14,11,11528.4,6.28,478,760,154,173,3,10.3,36.61,-1.198,0.044642857,0,0.053571429,0.071428571,0,0.223214286,0.080357143,0.035714286,0.089285714,0.026785714,0.026785714,0.026785714,0.026785714,0.071428571,0.008928571,0.035714286,0.133928571,0.026785714,0,0.017857143
0,5,0,0,0,0,0,0,0,0,0,0,0,0,89,8,8,9447.7,6.71,422,667,115,127,2,27.83,87.75,-0.062,0.134831461,0,0.056179775,0.033707865,0.04494382,0.101123596,0.02247191,0.06741573,0.06741573,0.056179775,0.02247191,0.04494382,0.04494382,0.06741573,0.02247191,0.04494382,0.04494382,0.08988764,0,0.033707865
0,120,0,2,0,2,0,3,2,5,1,0,0,1,1710,160,148,187119.1,6.34,8309,12897,2329,2464,71,49.87,81.01,-0.184,0.084210526,0.021637427,0.046783626,0.046783626,0.041520468,0.080116959,0.021052632,0.04619883,0.024561404,0.09122807,0.019883041,0.038011696,0.070760234,0.046783626,0.061988304,0.096491228,0.051461988,0.065497076,0.024561404,0.020467836
0,3,0,0,0,0,0,0,0,0,0,0,0,0,221,28,33,25627.2,9.11,1143,1778,332,323,9,63.03,77.24,-0.543,0.07239819,0.013574661,0.054298643,0.07239819,0.063348416,0.049773756,0.040723982,0.022624434,0.058823529,0.113122172,0.027149321,0.054298643,0.049773756,0.027149321,0.090497738,0.067873303,0.022624434,0.058823529,0.009049774,0.031674208
0,13,0,1,0,1,0,0,1,1,1,0,0,1,317,47,40,34874.5,5.62,1528,2461,437,477,9,37.84,91.51,-0.246,0.141955836,0.012618297,0.066246057,0.082018927,0.022082019,0.059936909,0.022082019,0.050473186,0.05362776,0.09148265,0.015772871,0.025236593,0.022082019,0.031545741,0.072555205,0.041009464,0.072555205,0.075709779,0.006309148,0.034700315
0,5,0,0,0,0,0,0,1,1,1,0,0,1,161,16,18,18043.5,8.43,816,1241,225,230,5,49.22,69.07,-0.547,0.068322981,0.01863354,0.055900621,0.043478261,0.043478261,0.086956522,0.037267081,0.043478261,0.062111801,0.074534161,0.01242236,0.037267081,0.099378882,0.049689441,0.049689441,0.043478261,0.055900621,0.055900621,0.02484472,0.037267081
0,6,0,0,0,0,0,0,0,0,0,0,0,0,94,18,15,9972.7,5.08,406,666,132,155,3,38.25,37.45,-1.296,0.063829787,0,0.042553191,0.14893617,0.010638298,0.191489362,0,0.021276596,0.074468085,0.042553191,0.031914894,0.021276596,0.010638298,0.053191489,0.085106383,0.106382979,0.053191489,0.021276596,0,0.021276596
0,7,0,0,0,0,0,0,0,0,0,1,0,1,153,34,32,16874.4,5.61,697,1148,224,251,6,37.05,32.55,-1.582,0.032679739,0,0.026143791,0.196078431,0.013071895,0.209150327,0,0.013071895,0.111111111,0.052287582,0.039215686,0.006535948,0.006535948,0.052287582,0.098039216,0.045751634,0.058823529,0.013071895,0,0.026143791
0,13,0,0,0,0,0,0,0,0,0,0,0,0,157,15,15,16208.1,7.02,708,1110,212,218,4,18.76,80.96,0.011,0.165605096,0.006369427,0.063694268,0.031847134,0.044585987,0.133757962,0.038216561,0.025477707,0.031847134,0.082802548,0.01910828,0.025477707,0.012738854,0.012738854,0.063694268,0.095541401,0.038216561,0.076433121,0.012738854,0.01910828
0,15,0,1,0,1,0,0,1,1,0,0,0,0,335,27,30,36338.4,8.28,1605,2523,447,480,18,44.59,87.37,-0.047,0.089552239,0.029850746,0.056716418,0.023880597,0.044776119,0.08358209,0.020895522,0.044776119,0.041791045,0.107462687,0.023880597,0.065671642,0.044776119,0.035820896,0.047761194,0.086567164,0.044776119,0.065671642,0.005970149,0.035820896
0,7,0,0,0,0,0,1,0,1,0,0,0,0,280,31,23,31009.7,5.33,1367,2061,377,418,17,34.33,62.39,-0.361,0.089285714,0.021428571,0.071428571,0.039285714,0.042857143,0.096428571,0.025,0.025,0.032142857,0.064285714,0.039285714,0.032142857,0.039285714,0.05,0.05,0.075,0.071428571,0.064285714,0.032142857,0.039285714
0,21,0,0,0,0,0,0,0,0,1,0,0,1,288,41,38,31735.9,5.78,1419,2240,392,428,3,35.75,84.72,-0.401,0.107638889,0,0.079861111,0.0625,0.034722222,0.072916667,0.010416667,0.045138889,0.069444444,0.090277778,0.010416667,0.041666667,0.0625,0.020833333,0.0625,0.045138889,0.065972222,0.072916667,0.020833333,0.024305556
0,13,0,1,0,1,0,0,0,0,0,0,0,0,280,36,29,30129.4,5.22,1324,2161,369,414,8,42.37,101.39,-0.034,0.107142857,0.007142857,0.071428571,0.057142857,0.021428571,0.060714286,0.014285714,0.064285714,0.042857143,0.107142857,0.021428571,0.042857143,0.057142857,0.014285714,0.060714286,0.075,0.071428571,0.082142857,0.007142857,0.014285714
0,32,0,0,0,0,0,0,0,0,2,0,0,2,502,32,46,50095.6,9.38,2205,3505,635,677,11,18.81,71.91,-0.142,0.085657371,0.011952191,0.035856574,0.027888446,0.023904382,0.187250996,0.025896414,0.009960159,0.067729084,0.045816733,0.009960159,0.037848606,0.073705179,0.027888446,0.023904382,0.049800797,0.081673307,0.143426295,0.007968127,0.021912351
0,15,0,0,0,0,0,0,0,0,1,0,0,1,280,32,42,30990.3,9.33,1363,2173,403,402,11,56.34,79.39,-0.407,0.082142857,0.025,0.057142857,0.057142857,0.028571429,0.089285714,0.010714286,0.035714286,0.053571429,0.085714286,0.014285714,0.028571429,0.060714286,0.028571429,0.096428571,0.082142857,0.032142857,0.082142857,0.017857143,0.032142857
0,22,0,0,0,0,0,0,0,0,0,0,0,0,242,25,26,25903.4,7.6,1133,1798,328,344,12,35.08,76.94,-0.155,0.090909091,0.02892562,0.049586777,0.053719008,0.049586777,0.107438017,0.020661157,0.037190083,0.041322314,0.066115702,0.020661157,0.037190083,0.05785124,0.033057851,0.066115702,0.066115702,0.05785124,0.095041322,0.004132231,0.016528926
0,23,0,1,0,1,0,0,0,0,1,0,0,1,202,21,27,21624,9.83,953,1581,277,284,5,51.31,96.98,-0.036,0.084158416,0.004950495,0.02970297,0.074257426,0.024752475,0.094059406,0.00990099,0.069306931,0.03960396,0.084158416,0.01980198,0.004950495,0.074257426,0.01980198,0.094059406,0.094059406,0.064356436,0.099009901,0.004950495,0.00990099
0,17,0,1,0,1,0,0,0,0,1,0,0,1,322,45,40,35163.7,6.09,1531,2452,450,478,11,43.92,85.59,-0.267,0.152905199,0.021406728,0.06116208,0.076452599,0.021406728,0.051987768,0.033639144,0.036697248,0.04587156,0.085626911,0.018348624,0.01529052,0.033639144,0.033639144,0.073394495,0.06116208,0.051987768,0.082568807,0.009174312,0.033639144
0,4,0,1,0,1,1,0,0,1,0,0,0,0,182,23,26,21000.1,8.76,935,1480,262,270,9,53.32,86.21,-0.308,0.071428571,0.016483516,0.032967033,0.093406593,0.049450549,0.043956044,0.016483516,0.038461538,0.054945055,0.098901099,0.032967033,0.054945055,0.038461538,0.021978022,0.087912088,0.071428571,0.038461538,0.087912088,0.010989011,0.038461538
0,25,0,0,0,0,0,1,0,1,0,1,0,1,637,73,80,70286,8.76,3132,4950,868,934,18,38.68,81.77,-0.377,0.083202512,0.010989011,0.054945055,0.059654631,0.037676609,0.086342229,0.007849294,0.054945055,0.065934066,0.083202512,0.017268446,0.04866562,0.062794349,0.040816327,0.059654631,0.056514914,0.054945055,0.067503925,0.01255887,0.034536892
0,9,0,1,0,1,1,0,2,3,0,0,0,0,447,62,37,50219.5,4.73,2191,3373,599,689,34,33.58,68.46,-0.363,0.055928412,0.026845638,0.062639821,0.07606264,0.051454139,0.080536913,0.020134228,0.035794183,0.029082774,0.073825503,0.049217002,0.049217002,0.042505593,0.049217002,0.053691275,0.06935123,0.060402685,0.06935123,0.011185682,0.033557047
0,10,0,0,0,0,0,0,0,0,0,0,0,0,259,41,39,28699.7,6.07,1247,2037,367,386,11,35.83,80.93,-0.462,0.092664093,0.007722008,0.05019305,0.108108108,0.034749035,0.077220077,0.011583012,0.019305019,0.069498069,0.092664093,0.034749035,0.027027027,0.042471042,0.042471042,0.081081081,0.057915058,0.042471042,0.096525097,0.011583012,0
0,12,0,0,0,0,0,0,1,1,1,0,0,1,157,14,23,17253.8,9.99,774,1222,222,218,4,47.39,72.87,-0.489,0.127388535,0,0.01910828,0.070063694,0.025477707,0.082802548,0.01910828,0.031847134,0.076433121,0.089171975,0.025477707,0.031847134,0.082802548,0.025477707,0.070063694,0.076433121,0.044585987,0.044585987,0.031847134,0.025477707
0,15,0,0,0,0,0,0,0,0,2,0,0,2,257,30,28,26925.8,5.63,1187,1953,323,376,5,35.69,98.95,-0.02,0.089494163,0,0.054474708,0.062256809,0.011673152,0.105058366,0.003891051,0.054474708,0.062256809,0.089494163,0.019455253,0.019455253,0.058365759,0.027237354,0.046692607,0.093385214,0.054474708,0.116731518,0,0.031128405
0,11,1,0,0,1,0,1,0,1,0,0,0,0,425,53,65,48309.5,8.86,2123,3435,617,599,35,52.58,88.78,-0.219,0.068235294,0.049411765,0.058823529,0.065882353,0.037647059,0.047058824,0.032941176,0.04,0.065882353,0.117647059,0.032941176,0.016470588,0.054117647,0.028235294,0.087058824,0.065882353,0.037647059,0.070588235,0.014117647,0.009411765
0,109,0,2,0,2,0,2,1,3,2,0,0,2,1298,110,102,139272,6.44,6120,9565,1745,1872,54,51.38,76.06,-0.241,0.087057011,0.021571649,0.041602465,0.043143297,0.028505393,0.085516179,0.022342065,0.043913713,0.026194145,0.07550077,0.020030817,0.039291217,0.081664099,0.050077042,0.05238829,0.109399076,0.06009245,0.07164869,0.026964561,0.013097072
0,22,0,0,0,0,1,0,1,2,2,0,0,2,259,59,42,27945,5.2,1207,1962,338,415,3,57.35,62.93,-1.051,0.1003861,0,0.061776062,0.166023166,0.007722008,0.081081081,0.042471042,0.019305019,0.146718147,0.061776062,0.011583012,0.007722008,0.069498069,0.019305019,0.015444015,0.065637066,0.042471042,0.073359073,0,0.007722008
0,7,0,0,0,0,0,1,0,1,0,0,0,0,319,41,35,36500.2,5.71,1680,2546,420,460,16,36.36,85.58,-0.163,0.103448276,0.018808777,0.065830721,0.062695925,0.040752351,0.037617555,0.021943574,0.031347962,0.068965517,0.084639498,0.031347962,0.02507837,0.081504702,0.031347962,0.040752351,0.034482759,0.028213166,0.103448276,0.02507837,0.062695925
0,33,0,0,0,0,1,1,1,3,0,0,0,0,393,58,40,42657.3,4.98,1846,2894,538,599,14,60.26,66.87,-0.574,0.114503817,0.012722646,0.053435115,0.094147583,0.025445293,0.078880407,0.020356234,0.03307888,0.03307888,0.063613232,0.022900763,0.030534351,0.076335878,0.043256997,0.06870229,0.089058524,0.043256997,0.061068702,0.015267176,0.020356234
0,3,0,0,0,0,0,0,0,0,0,0,0,0,112,14,11,11528.4,6.28,478,760,154,173,3,10.3,36.61,-1.198,0.044642857,0,0.053571429,0.071428571,0,0.223214286,0.080357143,0.035714286,0.089285714,0.026785714,0.026785714,0.026785714,0.026785714,0.071428571,0.008928571,0.035714286,0.133928571,0.026785714,0,0.017857143
0,7,0,0,0,0,0,1,0,1,0,0,0,0,323,43,33,36888.6,5.25,1694,2562,422,467,18,36.89,85.45,-0.137,0.108359133,0.018575851,0.07120743,0.061919505,0.040247678,0.037151703,0.021671827,0.034055728,0.061919505,0.083591331,0.037151703,0.024767802,0.083591331,0.030959752,0.040247678,0.034055728,0.024767802,0.099071207,0.024767802,0.061919505
0,31,0,0,0,0,1,0,1,2,2,1,0,3,268,59,42,28837,5.25,1247,2027,349,427,3,56.75,64.1,-0.989,0.108208955,0,0.059701493,0.160447761,0.007462687,0.074626866,0.044776119,0.018656716,0.141791045,0.059701493,0.01119403,0.007462687,0.070895522,0.018656716,0.014925373,0.063432836,0.052238806,0.078358209,0,0.007462687
0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,9,9,9615.5,7.14,398,639,129,139,5,5.64,27.31,-1.175,0.032258065,0,0.021505376,0.075268817,0.010752688,0.23655914,0.096774194,0.021505376,0.096774194,0.032258065,0.053763441,0.010752688,0.021505376,0.086021505,0,0.010752688,0.182795699,0.010752688,0,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,391,31,27,38819.6,6.92,1625,2510,536,561,9,4.66,30.59,-1.043,0.084398977,0,0.025575448,0.05370844,0,0.268542199,0.109974425,0.020460358,0.069053708,0.023017903,0.023017903,0.012787724,0.030690537,0.069053708,0,0.002557545,0.16112532,0.017902813,0,0.028132992
0,8,0,0,0,0,0,0,0,0,1,0,0,1,221,4,16,23088.5,10.25,1060,1715,279,275,10,37.79,119.23,0.795,0.14479638,0.027149321,0.004524887,0.013574661,0.040723982,0.07239819,0.009049774,0.067873303,0.018099548,0.126696833,0.018099548,0.018099548,0.085972851,0.031674208,0.054298643,0.076923077,0.058823529,0.099547511,0.013574661,0.018099548
0,4,0,0,0,0,0,0,0,0,0,0,0,0,125,14,12,12671.6,6.49,526,842,168,191,3,12.63,37.44,-1.107,0.032,0,0.04,0.072,0,0.24,0.072,0.04,0.088,0.024,0.024,0.032,0.032,0.056,0.008,0.04,0.152,0.032,0,0.016
0,36,2,3,0,5,0,0,0,0,1,1,0,2,604,70,73,65961.9,8.27,2867,4576,842,913,16,46.47,72.85,-0.593,0.072847682,0.013245033,0.048013245,0.067880795,0.024834437,0.072847682,0.031456954,0.043046358,0.064569536,0.084437086,0.013245033,0.046357616,0.059602649,0.036423841,0.056291391,0.11589404,0.064569536,0.054635762,0.014900662,0.014900662
0,7,0,0,0,0,0,0,0,0,0,0,0,0,208,11,17,22932.4,9.69,1092,1687,271,258,6,25.58,128.94,0.869,0.110576923,0.009615385,0.024038462,0.028846154,0.086538462,0.091346154,0.024038462,0.052884615,0.028846154,0.177884615,0.019230769,0.028846154,0.038461538,0.009615385,0.052884615,0.043269231,0.028846154,0.096153846,0.028846154,0.019230769
0,4,0,0,0,0,0,1,0,1,0,0,0,0,208,12,15,22785.1,8.95,1071,1658,260,268,10,34.25,118.27,0.75,0.115384615,0.009615385,0.033653846,0.024038462,0.081730769,0.091346154,0.014423077,0.086538462,0.033653846,0.144230769,0.038461538,0.028846154,0.043269231,0.024038462,0.038461538,0.052884615,0.033653846,0.057692308,0.019230769,0.028846154
0,22,0,0,0,0,0,0,0,0,1,0,0,1,288,41,38,31748.9,5.78,1419,2239,393,428,3,32.15,84.06,-0.419,0.111111111,0,0.079861111,0.0625,0.034722222,0.072916667,0.010416667,0.045138889,0.069444444,0.090277778,0.010416667,0.041666667,0.0625,0.024305556,0.0625,0.041666667,0.065972222,0.069444444,0.020833333,0.024305556
0,42,1,0,0,1,1,0,0,1,2,6,0,8,252,49,40,27433.4,5.1,1239,1978,306,384,4,56.45,73.45,-0.49,0.178571429,0.007936508,0.035714286,0.158730159,0.047619048,0.023809524,0.003968254,0.043650794,0.146825397,0.063492063,0.007936508,0.011904762,0.083333333,0.003968254,0.011904762,0.043650794,0.05952381,0.047619048,0.007936508,0.011904762
0,17,0,0,0,0,0,0,0,0,0,0,0,0,428,49,46,46695.9,6.22,2076,3241,579,621,14,37.51,79.79,-0.34,0.088785047,0.014018692,0.049065421,0.065420561,0.018691589,0.112149533,0.01635514,0.063084112,0.046728972,0.070093458,0.018691589,0.03271028,0.065420561,0.03271028,0.060747664,0.056074766,0.058411215,0.065420561,0.025700935,0.039719626
0,58,0,2,0,2,0,0,0,0,1,0,0,1,439,49,58,47750.6,9.1,2064,3303,627,648,15,51.55,73.62,-0.428,0.111617312,0.018223235,0.034168565,0.077448747,0.025056948,0.088838269,0.020501139,0.027334852,0.038724374,0.082004556,0.01594533,0.022779043,0.036446469,0.034168565,0.093394077,0.111617312,0.050113895,0.06833713,0.011389522,0.031890661
0,21,0,0,0,0,1,0,0,1,4,2,0,6,452,62,64,50826.2,7.99,2254,3568,620,671,23,35.42,78.12,-0.408,0.077433628,0.017699115,0.059734513,0.077433628,0.048672566,0.066371681,0.028761062,0.048672566,0.092920354,0.084070796,0.033185841,0.042035398,0.03539823,0.024336283,0.048672566,0.064159292,0.050884956,0.064159292,0.008849558,0.026548673
0,22,0,1,0,1,0,0,0,0,0,0,0,0,242,24,25,25900.5,7.62,1136,1793,329,339,13,40.96,77.36,-0.126,0.08677686,0.02892562,0.041322314,0.05785124,0.049586777,0.123966942,0.024793388,0.033057851,0.037190083,0.078512397,0.024793388,0.037190083,0.053719008,0.02892562,0.066115702,0.061983471,0.053719008,0.08677686,0.008264463,0.016528926
0,13,0,2,0,2,0,0,0,0,2,0,0,2,249,34,29,27196.9,5.74,1201,1906,328,371,10,29.98,88.11,-0.208,0.096385542,0.020080321,0.0562249,0.080321285,0.020080321,0.092369478,0.024096386,0.048192771,0.072289157,0.084337349,0.020080321,0.016064257,0.024096386,0.036144578,0.044176707,0.080321285,0.036144578,0.092369478,0.012048193,0.044176707
0,24,0,0,0,0,0,0,0,0,0,0,0,0,279,32,45,31133.7,9.49,1371,2206,404,400,12,67.25,81.83,-0.4,0.096774194,0.028673835,0.046594982,0.068100358,0.025089606,0.068100358,0.003584229,0.032258065,0.0609319,0.096774194,0.014336918,0.025089606,0.0609319,0.032258065,0.100358423,0.082437276,0.032258065,0.075268817,0.021505376,0.028673835
0,15,0,1,0,1,1,1,0,2,0,0,0,0,427,50,59,47760.4,8.69,2098,3387,605,607,30,50.43,89.95,-0.188,0.06088993,0.046838407,0.051522248,0.06557377,0.037470726,0.06323185,0.032786885,0.046838407,0.06088993,0.119437939,0.023419204,0.021077283,0.053864169,0.028103044,0.077283372,0.086651054,0.035128806,0.06557377,0.009367681,0.014051522
0,16,0,1,0,1,0,0,0,0,0,0,0,0,278,35,28,29689.9,5.3,1303,2128,366,407,8,44.36,100.4,-0.008,0.122302158,0.007194245,0.075539568,0.050359712,0.021582734,0.061151079,0.017985612,0.057553957,0.039568345,0.104316547,0.021582734,0.032374101,0.061151079,0.021582734,0.061151079,0.068345324,0.071942446,0.086330935,0.003597122,0.014388489
0,12,0,0,0,0,0,0,1,1,1,0,0,1,157,14,23,17293.8,9.99,777,1226,222,218,4,48.01,72.8,-0.492,0.114649682,0,0.01910828,0.070063694,0.025477707,0.082802548,0.01910828,0.031847134,0.076433121,0.082802548,0.025477707,0.031847134,0.089171975,0.025477707,0.070063694,0.076433121,0.044585987,0.057324841,0.031847134,0.025477707
0,104,0,2,0,2,0,2,1,3,2,0,0,2,1292,110,100,138354.9,6.28,6084,9485,1731,1859,54,52.61,75,-0.251,0.092879257,0.021671827,0.041795666,0.043343653,0.029411765,0.085913313,0.020897833,0.042569659,0.026315789,0.075851393,0.020123839,0.042569659,0.085913313,0.04876161,0.051083591,0.106037152,0.057275542,0.067337461,0.027089783,0.013157895
0,3,0,0,0,0,0,1,2,3,0,0,0,0,375,51,37,43427.8,5.46,1944,3014,530,557,22,49.87,88.69,-0.278,0.056,0.016,0.064,0.072,0.056,0.048,0.037333333,0.085333333,0.026666667,0.096,0.042666667,0.050666667,0.069333333,0.04,0.072,0.04,0.045333333,0.042666667,0.005333333,0.034666667
0,34,0,0,0,0,2,4,1,7,3,1,0,4,807,164,121,92747.3,4.89,4125,6509,1067,1324,16,36.96,79.14,-0.743,0.054522924,0.001239157,0.080545229,0.12267658,0.037174721,0.039653036,0.011152416,0.048327138,0.112763321,0.102850062,0.018587361,0.034696406,0.035935564,0.027261462,0.037174721,0.087980173,0.048327138,0.050805452,0.013630731,0.034696406
0,34,0,1,0,1,0,0,0,0,1,0,0,1,295,36,42,31657.8,9.34,1364,2250,418,431,8,57.98,80.98,-0.362,0.088135593,0.010169492,0.033898305,0.088135593,0.020338983,0.105084746,0.016949153,0.057627119,0.044067797,0.06440678,0.016949153,0.006779661,0.050847458,0.030508475,0.098305085,0.101694915,0.06440678,0.084745763,0.006779661,0.010169492
0,60,1,0,0,1,1,1,2,4,0,0,0,0,941,88,124,103325.7,9.69,4564,7264,1340,1345,28,45.07,76.96,-0.425,0.095642933,0.01381509,0.047821467,0.045696068,0.034006376,0.075451647,0.019128587,0.047821467,0.051009564,0.077577046,0.015940489,0.04250797,0.078639745,0.038257173,0.080765143,0.069075452,0.064824655,0.063761955,0.011689692,0.026567481
0,9,0,1,0,1,1,0,2,3,0,0,0,0,448,63,37,50433.7,4.72,2199,3383,601,692,35,35.05,67.66,-0.384,0.055803571,0.026785714,0.060267857,0.080357143,0.051339286,0.078125,0.020089286,0.035714286,0.029017857,0.073660714,0.051339286,0.053571429,0.044642857,0.046875,0.053571429,0.069196429,0.058035714,0.066964286,0.011160714,0.033482143
0,1,0,0,1,1,0,0,0,0,0,0,0,0,126,11,21,14315.7,10.17,640,1029,189,172,6,47.58,87.46,-0.175,0.103174603,0.023809524,0.007936508,0.079365079,0.055555556,0.063492063,0.007936508,0.031746032,0.047619048,0.095238095,0.023809524,0.031746032,0.055555556,0.03968254,0.119047619,0.055555556,0.023809524,0.095238095,0.007936508,0.031746032
0,3,0,0,0,0,0,1,2,3,0,0,0,0,370,51,37,43038.4,5.52,1930,2991,525,551,21,48.52,90.16,-0.275,0.059459459,0.016216216,0.062162162,0.075675676,0.056756757,0.040540541,0.040540541,0.086486486,0.02972973,0.097297297,0.040540541,0.051351351,0.064864865,0.040540541,0.07027027,0.037837838,0.045945946,0.043243243,0.005405405,0.035135135
0,11,0,2,0,2,0,0,0,0,1,0,0,1,296,34,37,32736.3,8.47,1474,2261,401,420,13,53.98,68.65,-0.468,0.10472973,0.016891892,0.067567568,0.047297297,0.037162162,0.077702703,0.02027027,0.030405405,0.067567568,0.081081081,0.027027027,0.02027027,0.10472973,0.030405405,0.057432432,0.070945946,0.023648649,0.050675676,0.023648649,0.040540541
0,14,0,2,0,2,3,1,3,7,0,0,0,0,377,51,38,41725.7,5.24,1852,2918,492,563,20,36.56,85.62,-0.189,0.076923077,0.01061008,0.058355438,0.076923077,0.029177719,0.079575597,0.023872679,0.076923077,0.053050398,0.071618037,0.042440318,0.023872679,0.053050398,0.026525199,0.047745358,0.074270557,0.055702918,0.068965517,0.01061008,0.039787798
0,18,0,0,0,0,0,0,0,0,0,0,0,0,250,32,20,26986,4.91,1181,1812,338,368,11,48.7,66.08,-0.42,0.136,0.008,0.08,0.048,0.024,0.068,0.028,0.016,0.016,0.068,0.036,0.028,0.1,0.032,0.064,0.08,0.052,0.068,0.028,0.02
0,12,0,0,0,0,0,0,0,0,0,0,0,0,248,30,18,26590,4.72,1177,1800,322,353,15,51.52,74.88,-0.115,0.14516129,0.016129032,0.076612903,0.044354839,0.024193548,0.084677419,0.02016129,0.02016129,0.016129032,0.080645161,0.044354839,0.02016129,0.088709677,0.02016129,0.056451613,0.068548387,0.040322581,0.072580645,0.032258065,0.028225806
0,18,0,0,0,0,0,0,0,0,0,0,0,0,282,31,44,30762.1,9.6,1356,2173,403,397,9,58.38,80.57,-0.361,0.095744681,0.021276596,0.060283688,0.04964539,0.028368794,0.102836879,0.007092199,0.024822695,0.063829787,0.088652482,0.010638298,0.028368794,0.056737589,0.024822695,0.092198582,0.070921986,0.035460993,0.092198582,0.021276596,0.024822695
0,9,0,0,0,0,0,0,0,0,0,0,0,0,262,42,38,28767.5,5.63,1242,2013,371,392,11,29.61,74.77,-0.511,0.08778626,0.007633588,0.064885496,0.095419847,0.038167939,0.095419847,0.011450382,0.011450382,0.061068702,0.083969466,0.034351145,0.030534351,0.041984733,0.038167939,0.083969466,0.057251908,0.045801527,0.099236641,0.011450382,0
0,3,0,0,0,0,0,1,2,3,0,0,0,0,369,52,39,43029.4,5.48,1924,2988,524,552,23,43.98,88.83,-0.316,0.062330623,0.016260163,0.067750678,0.073170732,0.051490515,0.037940379,0.035230352,0.08401084,0.032520325,0.097560976,0.046070461,0.056910569,0.06504065,0.035230352,0.073170732,0.035230352,0.043360434,0.040650407,0.005420054,0.040650407
0,17,0,0,0,0,0,0,1,1,1,0,0,1,159,14,23,17344.8,9.99,775,1223,223,222,4,52.82,70.69,-0.47,0.125786164,0,0.031446541,0.056603774,0.025157233,0.081761006,0.018867925,0.031446541,0.075471698,0.075471698,0.025157233,0.025157233,0.081761006,0.025157233,0.06918239,0.094339623,0.044025157,0.056603774,0.031446541,0.025157233
0,19,0,0,0,0,0,0,0,0,1,0,0,1,286,42,39,31781,5.8,1425,2247,393,425,3,36.99,85.28,-0.394,0.101398601,0,0.076923077,0.06993007,0.038461538,0.06993007,0.01048951,0.041958042,0.066433566,0.090909091,0.01048951,0.041958042,0.062937063,0.013986014,0.06993007,0.034965035,0.073426573,0.08041958,0.020979021,0.024475524
0,24,1,1,0,2,0,0,0,0,4,2,0,6,458,64,64,51135.6,7.19,2266,3583,625,674,24,36.7,78.6,-0.377,0.085152838,0.019650655,0.063318777,0.076419214,0.045851528,0.076419214,0.028384279,0.043668122,0.089519651,0.087336245,0.032751092,0.037117904,0.037117904,0.021834061,0.050218341,0.058951965,0.043668122,0.065502183,0.008733624,0.028384279
0,41,0,1,0,1,0,0,0,0,0,0,0,0,538,39,53,59603.6,9.15,2728,4218,726,718,29,48.49,99.01,0.265,0.092936803,0.026022305,0.039033457,0.033457249,0.06133829,0.085501859,0.027881041,0.07063197,0.040892193,0.109665428,0.027881041,0.037174721,0.048327138,0.018587361,0.057620818,0.072490706,0.029739777,0.066914498,0.024163569,0.029739777
