label,CCD,Nitro A,Nitro B,Nitro C,Total Nitro,YNO A,YNO B,YNO C,YNO Total,SUMo I,SUNO II,SUNO III,Sumo Total,Amino acid number,Number of negative amino acids,Number of positive amino acids,Molecular weight,Theoretical pI,Number of carbon atoms,Number of hydrogen atoms,Number of nitrogen atoms,Number of oxygen atoms,Number of sulphur atoms,Instability Index,Aliphatic_index,Gravy,Composition of A,Composition of R,Composition of N,Composition of D,Composition of C,Composition of Q,Composition of E,Composition of G,Composition of H,Composition of I,Composition of L,Composition of K,Composition of M,Composition of F,Composition of P,Composition of S,Composition of T,Composition of W,Composition of Y,Composition of V
0,3,0,0,0,0,0,0,1,1,0,0,0,0,369,52,36,42926.2,5.38,1921,2979,521,553,22,44.29,90.41,-0.288,0.059620596,0.016260163,0.062330623,0.078590786,0.051490515,0.037940379,0.040650407,0.08401084,0.029810298,0.100271003,0.043360434,0.054200542,0.06504065,0.037940379,0.067750678,0.040650407,0.043360434,0.043360434,0.005420054,0.037940379
0,25,0,2,0,2,0,2,0,2,4,0,0,4,1011,114,123,112354.6,8.64,4970,7975,1399,1460,52,40.07,90.64,-0.155,0.076162216,0.015825915,0.047477745,0.065281899,0.038575668,0.072205737,0.025717112,0.054401583,0.058358061,0.098911968,0.035608309,0.035608309,0.038575668,0.036597428,0.06330366,0.075173096,0.051434224,0.080118694,0.011869436,0.018793274
0,15,0,2,0,2,0,0,2,2,1,0,0,1,318,42,39,35447.2,6.46,1555,2481,443,478,13,37.06,87.45,-0.284,0.106918239,0.01572327,0.062893082,0.06918239,0.025157233,0.047169811,0.037735849,0.053459119,0.059748428,0.08490566,0.025157233,0.034591195,0.025157233,0.025157233,0.062893082,0.078616352,0.062893082,0.078616352,0.009433962,0.034591195
0,63,2,0,0,2,0,0,1,1,0,1,0,1,325,13,10,31964.5,4.93,1419,2200,362,433,22,84.24,56.03,-0.002,0.135384615,0.012307692,0.027692308,0.012307692,0.033846154,0.095384615,0.003076923,0.021538462,0.012307692,0.055384615,0.055384615,0.015384615,0.218461538,0.018461538,0.018461538,0.138461538,0.064615385,0.043076923,0.006153846,0.012307692
0,61,0,1,0,1,0,0,1,1,0,1,0,1,304,13,10,30053.3,4.9,1325,2065,341,409,23,83.14,56.05,-0.019,0.141447368,0.009868421,0.032894737,0.009868421,0.026315789,0.088815789,0.003289474,0.019736842,0.013157895,0.055921053,0.065789474,0.016447368,0.207236842,0.019736842,0.019736842,0.141447368,0.0625,0.042763158,0.006578947,0.016447368
0,7,0,0,0,0,0,0,0,0,0,0,0,0,151,7,7,15599.6,7.23,646,1017,217,232,2,27.02,64.83,-0.607,0.006622517,0,0.039735099,0.006622517,0.013245033,0.145695364,0.079470199,0.033112583,0.026490066,0.013245033,0.013245033,0.17218543,0.006622517,0.01986755,0.01986755,0.139072848,0.086092715,0.158940397,0,0.01986755
0,12,1,0,0,1,0,0,0,0,0,0,0,0,285,14,20,29529.1,9.44,1269,2060,392,404,8,29.22,95.68,-0.009,0.049122807,0.01754386,0.035087719,0.014035088,0.021052632,0.136842105,0.035087719,0.035087719,0.01754386,0.129824561,0.010526316,0.112280702,0.024561404,0.003508772,0.052631579,0.112280702,0.084210526,0.09122807,0.014035088,0.003508772
0,16,0,0,0,0,0,0,0,0,0,0,0,0,254,16,16,26248,7.11,1107,1777,349,372,10,26.31,81.3,-0.215,0.066929134,0.023622047,0.047244094,0.015748031,0.015748031,0.122047244,0.035433071,0.023622047,0.019685039,0.094488189,0.015748031,0.122047244,0.027559055,0.015748031,0.043307087,0.122047244,0.070866142,0.098425197,0.015748031,0.003937008
0,6,0,0,0,0,0,0,0,0,0,0,0,0,283,40,49,32084.6,9.23,1404,2248,428,411,12,75.41,78.94,-0.573,0.077738516,0.028268551,0.070671378,0.070671378,0.03180212,0.074204947,0.010600707,0.038869258,0.049469965,0.098939929,0.014134276,0.028268551,0.06360424,0.021201413,0.123674912,0.070671378,0.024734982,0.060070671,0.021201413,0.021201413
0,20,1,1,0,2,0,0,0,0,0,0,0,0,278,33,27,29659.9,5.43,1310,2134,362,407,6,49.32,102.84,0.009,0.111510791,0.007194245,0.068345324,0.050359712,0.025179856,0.061151079,0.017985612,0.057553957,0.043165468,0.118705036,0.014388489,0.035971223,0.064748201,0.021582734,0.053956835,0.082733813,0.068345324,0.079136691,0.003597122,0.014388489
0,30,0,0,0,0,2,4,1,7,3,0,0,3,809,164,118,92916.6,4.86,4127,6508,1066,1326,20,38.91,79.17,-0.717,0.054388133,0.002472188,0.079110012,0.123609394,0.035846724,0.042027194,0.012360939,0.043263288,0.111248455,0.102595797,0.022249691,0.03461063,0.032138443,0.029666255,0.03461063,0.085290482,0.04697157,0.058096415,0.013597033,0.035846724
0,9,1,0,0,1,0,0,0,0,0,1,0,1,259,44,39,28888.8,5.53,1254,2036,370,390,11,33.29,79.38,-0.518,0.084942085,0.011583012,0.05019305,0.11969112,0.038610039,0.077220077,0.011583012,0.003861004,0.065637066,0.1003861,0.030888031,0.034749035,0.042471042,0.038610039,0.084942085,0.05019305,0.038610039,0.104247104,0.011583012,0
0,30,0,1,0,1,0,0,1,1,0,0,0,0,536,34,53,52866.8,9.55,2315,3701,673,714,15,19.91,68.82,-0.126,0.093283582,0.01119403,0.031716418,0.031716418,0.02238806,0.201492537,0.026119403,0.009328358,0.072761194,0.039179104,0.016791045,0.027985075,0.069029851,0.018656716,0.026119403,0.059701493,0.074626866,0.139925373,0.005597015,0.02238806
0,60,0,3,0,3,0,1,0,1,0,0,0,0,750,82,85,81547.1,8.07,3595,5661,1017,1101,25,58.18,76.48,-0.346,0.088,0.02,0.056,0.053333333,0.036,0.065333333,0.021333333,0.036,0.052,0.084,0.013333333,0.029333333,0.077333333,0.032,0.061333333,0.124,0.041333333,0.072,0.016,0.021333333
0,7,0,0,0,0,0,1,0,1,0,0,0,0,404,47,60,46117.9,9,2042,3292,586,571,29,49.66,92.57,-0.191,0.047029703,0.044554455,0.047029703,0.069306931,0.03960396,0.054455446,0.032178218,0.047029703,0.064356436,0.113861386,0.027227723,0.01980198,0.051980198,0.037128713,0.084158416,0.071782178,0.032178218,0.086633663,0.012376238,0.017326733
0,61,0,1,0,1,0,0,1,1,6,0,0,6,955,146,150,106351.3,8.22,4698,7554,1362,1406,23,44.39,84.7,-0.533,0.12565445,0.012565445,0.058638743,0.094240838,0.018848168,0.053403141,0.016753927,0.043979058,0.080628272,0.097382199,0.011518325,0.030366492,0.060732984,0.027225131,0.076439791,0.056544503,0.037696335,0.058638743,0.02513089,0.013612565
0,10,0,1,0,1,2,0,2,4,0,0,0,0,446,64,36,50045.2,4.66,2187,3363,593,691,32,40.65,69.73,-0.362,0.062780269,0.024663677,0.060538117,0.082959641,0.051569507,0.078475336,0.020179372,0.035874439,0.031390135,0.078475336,0.047085202,0.049327354,0.040358744,0.049327354,0.049327354,0.071748879,0.056053812,0.065022422,0.011210762,0.033632287
0,11,0,1,0,1,1,1,2,4,0,0,0,0,443,59,35,49474.7,4.76,2163,3329,589,677,33,37.35,68.67,-0.339,0.06772009,0.022573363,0.054176072,0.079006772,0.0496614,0.081264108,0.020316027,0.033860045,0.029345372,0.074492099,0.051918736,0.051918736,0.047404063,0.047404063,0.0496614,0.069977427,0.056433409,0.06772009,0.011286682,0.033860045
0,19,0,0,0,0,0,0,0,0,1,0,0,1,291,40,37,32634.2,6.02,1460,2303,405,428,8,36.38,89.83,-0.26,0.089347079,0.006872852,0.075601375,0.06185567,0.037800687,0.068728522,0.017182131,0.054982818,0.048109966,0.096219931,0.020618557,0.030927835,0.054982818,0.020618557,0.079037801,0.04467354,0.068728522,0.075601375,0.020618557,0.027491409
0,29,0,1,0,1,0,0,0,0,0,0,0,0,355,38,31,37224.7,5.45,1621,2634,452,504,22,38,91.8,0.166,0.132394366,0.011267606,0.05915493,0.047887324,0.022535211,0.084507042,0.016901408,0.053521127,0.036619718,0.070422535,0.050704225,0.028169014,0.050704225,0.016901408,0.050704225,0.084507042,0.056338028,0.104225352,0.005633803,0.016901408
0,17,1,1,0,2,0,0,0,0,0,0,0,0,277,37,28,29922.2,5.01,1320,2148,362,411,8,47.23,101.44,0.001,0.108303249,0.007220217,0.079422383,0.054151625,0.028880866,0.054151625,0.014440433,0.068592058,0.039711191,0.104693141,0.02166065,0.028880866,0.061371841,0.02166065,0.061371841,0.068592058,0.079422383,0.079422383,0.003610108,0.014440433
0,17,0,0,0,0,0,0,1,1,1,0,0,1,159,14,23,17314.8,9.99,774,1221,223,221,4,52.82,71.32,-0.455,0.132075472,0,0.031446541,0.056603774,0.025157233,0.081761006,0.018867925,0.031446541,0.075471698,0.075471698,0.025157233,0.025157233,0.081761006,0.025157233,0.06918239,0.094339623,0.037735849,0.056603774,0.031446541,0.025157233
0,28,0,0,0,0,0,0,0,0,1,0,0,1,208,22,29,22386.5,9.91,976,1595,297,294,6,57.28,80.24,-0.327,0.110576923,0.004807692,0.038461538,0.067307692,0.024038462,0.086538462,0.024038462,0.057692308,0.038461538,0.0625,0.024038462,0.004807692,0.081730769,0.028846154,0.100961538,0.091346154,0.057692308,0.076923077,0.004807692,0.014423077
0,36,0,2,0,2,1,0,0,1,1,1,0,2,1187,144,125,130456.3,5.86,5725,9165,1595,1750,66,44.62,90.45,-0.126,0.078348778,0.02274642,0.061499579,0.059814659,0.037068239,0.072451559,0.02274642,0.057287279,0.053074979,0.099410278,0.032855939,0.047177759,0.036225779,0.032013479,0.052232519,0.078348778,0.054759899,0.074136479,0.00926706,0.01853412
0,6,0,0,0,0,0,0,1,1,0,0,0,0,169,22,18,18147.8,5.22,807,1297,219,243,6,27.02,101.01,0.036,0.118343195,0.017751479,0.065088757,0.065088757,0.017751479,0.082840237,0.01183432,0.035502959,0.059171598,0.118343195,0.017751479,0.029585799,0.047337278,0.017751479,0.047337278,0.059171598,0.047337278,0.100591716,0.023668639,0.017751479
0,3,0,0,0,0,0,0,2,2,0,0,0,0,397,55,39,46192.9,5.39,2063,3192,560,597,25,43,88.69,-0.287,0.060453401,0.020151134,0.068010076,0.070528967,0.047858942,0.035264484,0.037783375,0.080604534,0.0302267,0.095717884,0.042821159,0.055415617,0.060453401,0.035264484,0.068010076,0.04534005,0.047858942,0.047858942,0.010075567,0.040302267
0,39,0,3,0,3,0,3,1,4,5,0,0,5,1023,114,124,113272.2,8.71,5012,8010,1418,1475,48,41.8,88.45,-0.189,0.078201369,0.014662757,0.047898338,0.063538612,0.039100684,0.079178886,0.028347996,0.054740958,0.058651026,0.093841642,0.032258065,0.034213099,0.039100684,0.03714565,0.062561095,0.076246334,0.049853372,0.078201369,0.011730205,0.020527859
0,19,0,0,0,0,0,0,0,0,0,0,0,0,428,48,44,46642.7,5.96,2066,3226,578,625,15,37.9,78.62,-0.313,0.088785047,0.014018692,0.051401869,0.060747664,0.021028037,0.107476636,0.014018692,0.058411215,0.042056075,0.063084112,0.021028037,0.037383178,0.060747664,0.035046729,0.060747664,0.058411215,0.065420561,0.077102804,0.025700935,0.037383178
0,1,0,0,0,0,1,0,0,1,0,0,0,0,87,8,12,9787.3,9.74,439,684,128,117,5,73.33,72.87,-0.233,0.103448276,0.011494253,0.011494253,0.08045977,0.068965517,0.091954023,0.034482759,0.045977011,0.045977011,0.045977011,0.045977011,0.057471264,0.068965517,0.011494253,0.091954023,0.022988506,0.034482759,0.091954023,0.011494253,0.022988506
0,25,0,0,0,0,0,0,0,0,0,0,0,0,169,14,18,19175.9,8.84,866,1322,224,251,9,46.82,71.01,-0.302,0.082840237,0.023668639,0.029585799,0.053254438,0.041420118,0.053254438,0,0.029585799,0.053254438,0.082840237,0.029585799,0.035502959,0.065088757,0.053254438,0.053254438,0.094674556,0.059171598,0.065088757,0.023668639,0.071005917
0,6,1,0,0,1,2,2,1,5,0,0,0,0,256,49,32,28882.4,4.79,1266,2014,338,414,9,48.11,85.82,-0.501,0.10546875,0.0078125,0.0546875,0.13671875,0.01953125,0.046875,0.015625,0.046875,0.078125,0.10546875,0.02734375,0.0390625,0.015625,0.0234375,0.046875,0.078125,0.04296875,0.0546875,0.0078125,0.046875
0,10,0,0,0,0,0,0,1,1,0,0,0,0,383,49,43,43073.1,5.84,1924,3036,518,579,12,41.39,93.39,-0.192,0.046997389,0.010443864,0.057441253,0.070496084,0.046997389,0.054830287,0.020887728,0.075718016,0.044386423,0.107049608,0.020887728,0.036553525,0.054830287,0.018276762,0.067885117,0.125326371,0.039164491,0.060052219,0.007832898,0.033942559
0,9,0,0,0,0,0,0,0,0,0,0,0,0,127,10,14,13689.8,9.51,602,978,176,176,6,35.38,91.42,-0.069,0.125984252,0.007874016,0.023622047,0.05511811,0.015748031,0.094488189,0.015748031,0.05511811,0.047244094,0.070866142,0.039370079,0.047244094,0.047244094,0.05511811,0.062992126,0.047244094,0.047244094,0.102362205,0.015748031,0.023622047
0,60,0,1,0,1,1,1,0,2,0,0,0,0,437,51,60,47308.8,9.17,2032,3252,630,647,14,51.25,70.69,-0.472,0.135011442,0.016018307,0.038901602,0.077803204,0.020594966,0.091533181,0.013729977,0.027459954,0.034324943,0.073226545,0.016018307,0.020594966,0.029748284,0.034324943,0.102974828,0.114416476,0.043478261,0.061784897,0.016018307,0.032036613
0,35,1,1,0,2,0,0,0,0,0,0,0,0,238,30,23,25358.9,5.05,1093,1685,319,357,11,63.41,56.81,-0.353,0.172268908,0.016806723,0.067226891,0.058823529,0.033613445,0.06302521,0.012605042,0.004201681,0.016806723,0.050420168,0.029411765,0.012605042,0.058823529,0.016806723,0.079831933,0.12605042,0.067226891,0.06302521,0.029411765,0.021008403
0,44,0,2,0,2,0,1,3,4,4,0,0,4,1064,117,98,118843.7,5.84,0,0,0,0,0,41.52,93.73,-0.057,0.052331113,0.025689819,0.050428164,0.060894386,0.051379638,0.059942912,0.025689819,0.063748811,0.051379638,0.123691722,0.019980971,0.042816365,0.039961941,0.037107517,0.041864891,0.11132255,0.04567079,0.057088487,0.014272122,0.024738344
0,36,0,1,0,1,1,0,0,1,0,0,0,0,363,47,48,40209.1,7.53,1799,2821,467,538,19,30.11,73.14,-0.352,0.093663912,0.016528926,0.052341598,0.077134986,0.038567493,0.074380165,0.011019284,0.049586777,0.099173554,0.068870523,0.035812672,0.027548209,0.052341598,0.022038567,0.033057851,0.071625344,0.05785124,0.060606061,0.016528926,0.041322314
0,8,0,1,0,1,0,0,0,0,0,0,0,0,332,38,30,35843.8,5.94,1594,2489,435,476,15,36.23,88.43,-0.063,0.090361446,0.021084337,0.072289157,0.042168675,0.036144578,0.096385542,0.042168675,0.042168675,0.051204819,0.105421687,0.024096386,0.027108434,0.048192771,0.018072289,0.039156627,0.078313253,0.048192771,0.075301205,0.012048193,0.030120482
0,36,1,1,0,2,0,0,1,1,2,0,0,2,1201,138,123,132868,6.22,5844,9308,1624,1773,68,45.01,88.95,-0.142,0.065778518,0.022481266,0.059950042,0.054954205,0.039966694,0.072439634,0.03080766,0.0632806,0.054121565,0.091590341,0.034138218,0.039966694,0.032472939,0.043297252,0.048293089,0.084096586,0.056619484,0.075770192,0.008326395,0.021648626
0,5,0,1,0,1,0,0,0,0,0,0,0,0,222,28,24,25141.9,6.14,1151,1751,297,319,9,32.68,84.37,-0.114,0.121621622,0.009009009,0.04954955,0.076576577,0.054054054,0.040540541,0.040540541,0.036036036,0.063063063,0.072072072,0.031531532,0.027027027,0.063063063,0.018018018,0.045045045,0.045045045,0.036036036,0.103603604,0.013513514,0.054054054
0,10,0,0,0,0,0,0,0,0,0,1,0,1,155,17,19,15957,8.88,698,1129,215,210,2,35.18,90.06,-0.037,0.167741935,0.006451613,0.038709677,0.070967742,0.025806452,0.161290323,0.006451613,0.006451613,0.025806452,0.090322581,0.006451613,0.012903226,0.038709677,0.038709677,0.096774194,0.032258065,0.019354839,0.122580645,0.006451613,0.025806452
0,22,1,1,0,2,0,0,0,0,4,2,0,6,456,64,64,51007.4,7.19,2261,3575,623,672,24,37.01,78.73,-0.382,0.083333333,0.019736842,0.063596491,0.076754386,0.046052632,0.074561404,0.028508772,0.043859649,0.089912281,0.087719298,0.032894737,0.037280702,0.037280702,0.021929825,0.050438596,0.059210526,0.043859649,0.065789474,0.00877193,0.028508772
0,12,0,0,0,0,0,0,1,1,1,0,0,1,157,14,23,17251.8,10.04,773,1220,224,217,4,52.57,73.5,-0.476,0.133757962,0,0.01910828,0.070063694,0.025477707,0.082802548,0.01910828,0.031847134,0.070063694,0.089171975,0.025477707,0.031847134,0.082802548,0.025477707,0.076433121,0.076433121,0.038216561,0.044585987,0.031847134,0.025477707
0,44,0,0,0,0,1,2,0,3,2,0,0,2,911,120,114,102930.4,6.64,4606,7187,1287,1334,31,42.08,81.06,-0.398,0.084522503,0.008781559,0.057080132,0.074643249,0.040614709,0.062568606,0.035126235,0.043907794,0.050493963,0.093304061,0.025246981,0.025246981,0.066959385,0.026344676,0.074643249,0.057080132,0.059275521,0.06586169,0.016465423,0.03183315
0,12,0,0,0,0,0,0,0,0,0,0,0,0,382,46,38,41889.3,5.5,0,0,0,0,0,40.24,77.88,-0.412,0.073490814,0.01312336,0.05511811,0.065616798,0.020997375,0.107611549,0.018372703,0.065616798,0.049868766,0.070866142,0.01312336,0.036745407,0.065616798,0.036745407,0.049868766,0.062992126,0.065616798,0.060367454,0.026246719,0.041994751
0,19,0,0,0,0,0,0,0,0,0,0,0,0,177,2,20,18741.2,11.84,847,1369,247,215,9,34.85,103.84,0.563,0.186440678,0.028248588,0.005649718,0.005649718,0.056497175,0.062146893,0.02259887,0.062146893,0.028248588,0.101694915,0.02259887,0.02259887,0.056497175,0.028248588,0.084745763,0.09039548,0.039548023,0.073446328,0.016949153,0.005649718
0,9,0,1,0,1,0,1,0,1,0,0,0,0,129,8,14,13896,10.25,621,984,190,168,3,35.79,95.35,-0.042,0.15503876,0.007751938,0.03875969,0.023255814,0.015503876,0.100775194,0.03875969,0.015503876,0.015503876,0.108527132,0.015503876,0.023255814,0.069767442,0.054263566,0.093023256,0.031007752,0.031007752,0.108527132,0.023255814,0.031007752
0,18,0,2,0,2,0,0,0,0,1,0,0,1,247,35,29,26843.5,6.11,1195,1891,341,353,5,30.92,90.57,-0.206,0.157894737,0.008097166,0.04048583,0.101214575,0.04048583,0.064777328,0.052631579,0.020242915,0.072874494,0.105263158,0.012145749,0.028340081,0.036437247,0.028340081,0.044534413,0.052631579,0.024291498,0.089068826,0.012145749,0.008097166
0,15,0,1,0,1,0,0,3,3,0,0,0,0,321,46,41,35583.4,6.47,1576,2469,463,458,11,34.92,85.55,-0.25,0.158878505,0.012461059,0.049844237,0.093457944,0.034267913,0.068535826,0.062305296,0.024922118,0.049844237,0.093457944,0.021806854,0.009345794,0.024922118,0.015576324,0.07788162,0.043613707,0.034267913,0.080996885,0.009345794,0.034267913
0,6,0,1,0,1,0,0,0,0,0,0,0,0,177,25,18,19522.2,5.07,864,1392,234,269,5,43.36,101.92,-0.058,0.079096045,0.011299435,0.073446328,0.06779661,0.039548023,0.056497175,0.02259887,0.073446328,0.04519774,0.11299435,0.016949153,0.033898305,0.039548023,0.028248588,0.056497175,0.073446328,0.073446328,0.073446328,0,0.02259887
0,22,0,1,0,1,0,0,0,0,0,0,0,0,287,32,43,31445.8,9.35,1379,2202,414,407,11,56.6,79.2,-0.397,0.090592334,0.027874564,0.055749129,0.055749129,0.024390244,0.111498258,0.010452962,0.034843206,0.048780488,0.090592334,0.010452962,0.024390244,0.055749129,0.027874564,0.101045296,0.066202091,0.038327526,0.073170732,0.017421603,0.034843206
0,29,0,0,0,0,0,2,1,3,0,1,0,1,641,73,79,70541.2,8.66,3138,4955,875,939,18,42.74,81.87,-0.367,0.085803432,0.010920437,0.051482059,0.062402496,0.035881435,0.090483619,0.010920437,0.054602184,0.063962559,0.081123245,0.017160686,0.049921997,0.057722309,0.03900156,0.059282371,0.059282371,0.051482059,0.070202808,0.012480499,0.035881435
0,10,0,2,0,2,0,0,0,0,0,0,0,0,246,25,30,26479.3,8.71,1157,1847,345,340,14,39.37,80.45,-0.176,0.077235772,0.040650407,0.052845528,0.048780488,0.048780488,0.117886179,0.024390244,0.036585366,0.040650407,0.089430894,0.016260163,0.044715447,0.06504065,0.020325203,0.081300813,0.052845528,0.044715447,0.081300813,0.004065041,0.012195122
0,24,1,1,0,2,0,0,0,0,0,0,0,0,176,16,19,18653.4,9.06,812,1348,238,251,6,48.96,98.69,-0.055,0.113636364,0.011363636,0.056818182,0.034090909,0.005681818,0.056818182,0.022727273,0.0625,0.039772727,0.102272727,0.022727273,0.034090909,0.079545455,0.022727273,0.068181818,0.102272727,0.068181818,0.079545455,0.005681818,0.011363636
0,5,0,0,0,0,0,0,1,1,1,0,0,1,115,10,18,12941.7,9.99,584,897,169,162,2,45.22,60.35,-0.729,0.113043478,0,0.017391304,0.069565217,0.034782609,0.086956522,0.026086957,0.026086957,0.086956522,0.060869565,0.017391304,0.043478261,0.069565217,0.034782609,0.069565217,0.069565217,0.043478261,0.052173913,0.043478261,0.034782609
0,37,0,0,0,0,0,0,0,0,0,0,0,0,773,85,71,82273.5,5.95,3664,5700,1008,1088,31,30.85,84.93,-0.01,0.111254851,0.018111255,0.067270375,0.042690815,0.042690815,0.112548512,0.031047865,0.032341527,0.047865459,0.086675291,0.021992238,0.021992238,0.046571798,0.025873221,0.043984476,0.069857697,0.041397154,0.094437257,0.014230272,0.027166882
0,38,0,0,0,0,1,3,1,5,3,0,0,3,812,164,121,93060.8,4.89,4139,6556,1066,1333,15,40.5,81.88,-0.696,0.052955665,0.001231527,0.078817734,0.123152709,0.034482759,0.03817734,0.011083744,0.048029557,0.113300493,0.107142857,0.017241379,0.030788177,0.033251232,0.025862069,0.035714286,0.09729064,0.048029557,0.055418719,0.013546798,0.034482759
0,5,0,0,0,0,0,0,0,0,1,0,0,1,93,12,10,9736.1,5.05,426,699,115,138,3,23.89,91.18,-0.133,0.086021505,0,0.043010753,0.086021505,0.010752688,0.11827957,0,0.043010753,0.064516129,0.096774194,0.032258065,0.032258065,0.064516129,0.010752688,0.043010753,0.096774194,0.043010753,0.096774194,0,0.032258065
0,11,0,0,0,0,0,0,0,0,0,0,0,0,135,17,17,14882.1,6.75,666,1075,181,198,3,30.26,99.04,-0.176,0.140740741,0,0.02962963,0.096296296,0.02962963,0.051851852,0.014814815,0.022222222,0.096296296,0.118518519,0.022222222,0.059259259,0.022222222,0.051851852,0.02962963,0.044444444,0.02962963,0.103703704,0.014814815,0.022222222
0,27,0,1,0,1,0,2,0,2,1,0,0,1,284,37,43,32119.4,9.15,1421,2265,401,435,6,43.56,81.73,-0.468,0.084507042,0.007042254,0.059859155,0.070422535,0.038732394,0.042253521,0.007042254,0.031690141,0.063380282,0.098591549,0.014084507,0.035211268,0.042253521,0.028169014,0.088028169,0.102112676,0.056338028,0.077464789,0.007042254,0.045774648
0,33,0,2,0,2,0,0,0,0,1,0,0,1,747,91,71,80359.2,5.54,3575,5572,982,1070,29,31.63,86.45,-0.043,0.109772423,0.018741633,0.068273092,0.053547523,0.041499331,0.101740295,0.02811245,0.036144578,0.044176707,0.089692102,0.020080321,0.021419009,0.044176707,0.025435074,0.050870147,0.065595716,0.046854083,0.09103079,0.014725569,0.02811245
0,6,0,1,0,1,0,0,0,0,0,0,0,0,204,24,24,22544.5,6.91,987,1597,277,313,6,44.34,87.79,-0.335,0.039215686,0.014705882,0.044117647,0.073529412,0.029411765,0.044117647,0.019607843,0.034313725,0.06372549,0.107843137,0.014705882,0.049019608,0.053921569,0.029411765,0.053921569,0.147058824,0.058823529,0.098039216,0.014705882,0.009803922
0,43,0,0,0,0,0,2,0,2,1,0,0,1,905,123,108,102089.1,6.11,4581,7123,1253,1342,27,42.01,82,-0.39,0.074033149,0.008839779,0.059668508,0.076243094,0.043093923,0.064088398,0.034254144,0.040883978,0.056353591,0.099447514,0.020994475,0.028729282,0.064088398,0.025414365,0.062983425,0.061878453,0.061878453,0.068508287,0.016574586,0.032044199
0,36,0,1,0,1,0,1,0,1,1,0,0,1,921,117,107,102632.5,6.22,4571,7108,1306,1330,31,50.57,78.46,-0.384,0.104234528,0.01194354,0.059717698,0.067318132,0.040173724,0.07383279,0.026058632,0.034744843,0.027144408,0.09771987,0.021715527,0.024972856,0.083604777,0.029315961,0.089033659,0.049945711,0.055374593,0.056460369,0.017372421,0.029315961
0,18,0,0,0,0,0,1,1,2,1,0,0,1,174,13,20,18589.1,9.86,807,1320,242,249,6,41.42,85.8,-0.105,0.149425287,0.005747126,0.022988506,0.051724138,0.022988506,0.057471264,0.017241379,0.022988506,0.045977011,0.068965517,0.028735632,0.045977011,0.034482759,0.051724138,0.068965517,0.097701149,0.057471264,0.120689655,0.005747126,0.022988506
0,44,0,1,0,1,0,0,0,0,1,0,0,1,941,120,117,105306.7,6.82,4680,7325,1349,1364,31,53.16,78.45,-0.443,0.100956429,0.009564293,0.061636557,0.065887354,0.037194474,0.068012752,0.026567481,0.039319872,0.032943677,0.095642933,0.023379384,0.024442083,0.083953241,0.032943677,0.091392136,0.053134963,0.054197662,0.054197662,0.015940489,0.02869288
0,17,0,1,0,1,0,1,0,1,0,1,0,1,413,47,54,47070.4,8.56,2064,3316,598,600,30,62.41,87.8,-0.274,0.055690073,0.046004843,0.036319613,0.07748184,0.036319613,0.043583535,0.036319613,0.04842615,0.050847458,0.113801453,0.026634383,0.02905569,0.050847458,0.046004843,0.079903148,0.084745763,0.043583535,0.065375303,0.00968523,0.01937046
0,18,1,1,0,2,0,1,0,1,0,0,0,0,178,17,20,18903.9,8.47,836,1354,228,249,10,31.24,94.21,0.141,0.112359551,0.039325843,0.04494382,0.050561798,0.016853933,0.06741573,0.011235955,0.050561798,0.06741573,0.078651685,0.016853933,0.028089888,0.061797753,0.005617978,0.04494382,0.095505618,0.056179775,0.112359551,0.02247191,0.016853933
0,22,0,0,0,0,0,0,0,0,1,0,0,1,245,29,28,25494.2,5.97,1122,1859,305,357,5,29.91,99.8,0.016,0.089795918,0,0.065306122,0.053061224,0.008163265,0.106122449,0.004081633,0.053061224,0.069387755,0.085714286,0.020408163,0.008163265,0.057142857,0.024489796,0.044897959,0.097959184,0.057142857,0.126530612,0,0.028571429
0,35,1,1,0,2,0,0,0,0,1,0,0,1,427,49,39,47306.7,5.89,2063,3214,590,657,16,62.37,70.35,-0.634,0.044496487,0.021077283,0.046838407,0.067915691,0.030444965,0.070257611,0.037470726,0.030444965,0.049180328,0.112412178,0.016393443,0.058548009,0.06557377,0.049180328,0.042154567,0.1264637,0.058548009,0.035128806,0.023419204,0.014051522
0,16,0,0,0,0,0,0,1,1,1,0,0,1,130,13,21,14347.4,10,635,1021,187,186,3,44.93,70.62,-0.498,0.107692308,0.007692308,0.053846154,0.046153846,0.038461538,0.076923077,0.015384615,0.030769231,0.061538462,0.076923077,0.015384615,0.007692308,0.076923077,0.030769231,0.1,0.046153846,0.107692308,0.061538462,0.007692308,0.030769231
0,16,0,1,0,1,0,0,0,0,0,0,0,0,302,33,36,31910.5,8.56,1407,2310,388,439,7,40.29,94.87,-0.081,0.082781457,0.013245033,0.056291391,0.052980132,0.013245033,0.089403974,0.009933775,0.052980132,0.069536424,0.092715232,0.009933775,0.013245033,0.062913907,0.023178808,0.049668874,0.102649007,0.072847682,0.102649007,0.009933775,0.01986755
0,5,0,1,0,1,0,0,1,1,0,0,0,0,166,23,22,18127.7,6.31,787,1285,231,243,8,26.36,94.52,-0.184,0.102409639,0.018072289,0.06626506,0.072289157,0,0.090361446,0.018072289,0.036144578,0.054216867,0.090361446,0.030120482,0.024096386,0.024096386,0.024096386,0.078313253,0.060240964,0.042168675,0.120481928,0.018072289,0.030120482
